Review,Class
Genial sobre todo cuando cae Nieve se ve muy agradable y en tiempo de calor hacer ejercicio y pasear en bisicleta,1
"El Zócalo en sí no es tan fantástico, pero los edificios circundantes son realmente merece la pena ver. Se trata de un 'jardín' bien cuidado con algo interesante arte corporativa (tazas de Nescafé). Hay mucho más interesante zocalos en México, pero si estás en Puebla, merece la pena verlo.",3
"Vine para conocer el lugar por su fama pero la verdad el los precios están muy alzádos para lo que es, mi cabrito estuvo muy chicloso y con poca carne, esperaba mas",2
"creo que el museo no está muy bien organizado, las explicaciones son vistosas pero difíciles de entender. ",3
la vista de la bahia mejor dicho todosus calles la playa bocagrande lo unico o el lunar del viaje fue los vendedores anbulantes en la playa,4
"Ahí se encuentra su casa museo, en la misma calle que el museo Alhóndiga y la Universidad de Guanajuato. Muy interesante. A visitar.",4
Cuentan con un Menu muy variado y diferente.  Hemos ido varias veces y lo que hemos probado es de muy buena calidad y mejor sabor.  Muy buen servicio.,5
"La ubicacion es buena, el hotel no es lujoso pero es acorde al precio. Solo funciona un ascensor y perdes mucho tiempo esperando. El desayuno es bueno, con buena variedad de alimentos. El personal amable",3
"El servicio en el hotel es muy bueno. Las instalaciones se encuentran en excelente estado, las habitaciones son espaciosas y cómodas. La ubicación es privilegiada, a solo 2 cuadras del zócalo. Lo que no me gustó: el olor de la cocina llega hasta las habitaciones y llega a ser molesto. No hay suficientes camastros en la zona de la alberca y el agua está fría.",4
"Si quieres conocer toda la ciudad y trazar tu mapa de actividades desde El Pípila podrás hacerlo. La subida muy divertida para niños. Arriba, hay guías que te ayudan a identificar los lugares más importantes y te venden folletos, al respecto. Aparte un mercado de artesanías y dulces regionales.",4
"Existe una historia acerca de este callejón y el balcón y al momento de llegar a el, hay gente que desea explicarte esto por una aportación voluntaria, recomiendo tomar esta pequeña plática porque es una forma muy sencilla de apoyar a estas personas y de lo contrario sólo observarás el callejón sin saber la historia. El callejón ya es muy comercial y en verdad sólo vas con el afán de capturar tu foto. Lleguen temprano y eviten horas pico para visitarlo.",4
"Un lugar muy limpio ordenado hermoso con áreas amplias que vale la pena disfrutar en familia un momento, primera vez que lo visito pero vale la pena acudir.",3
"Ayer llegue de Cuba despues de haber estado 13 dias en la Isla, mi estadia de 2 dias en el Havana libre fue de terror, habiendo abonado dos habitaciones, por falta de comunicacion con las agencias vendedoras de paquetes y representantes Cubanos de viajes, me cobraron 2 habitaciones y me dieron solo 1, la cual era sucia y muy descuidada. No vuelvo mas a ese hotel. Cuba muy lindo, le falta mucho inversion en hoteles e infraestructura.",1
No puedo reservar en la mañana una mesa para la noche. El servicio telefónico es pésimo. También tuvimos servicio de reserva por chat y se demoraron dos días en contestarnos .,1
"A pesar de que es un parque donde se supone hay muchos animales en libertad, los cuales los hay, también hay varias zonas donde los animales estan en jaulas muy pequeñas, no volvería solo por esa razón. Los cuidados del parque dan mucho a desear es un poco sucio y descuidado, no lo recomiendo. ",2
"El hotel es sucio, muy viejo. Los pasillos están todos manchados y huelen a moho. Las sábanas de nuestras camas estaban manchadas, el baño soltaba agua cada vez que tirábamos de la cisterna. Las puertas de los muebles estaban rotas. El desayuno es pésimo y te cobran el precio de una noche como si fuese un hotel de cuatro estrellas cuando en realidad no debería tener ni una sola!  Tuvimos un problema con nuestra reserva, no la encontraban, y no se dignaron a prestarnos ayuda en ningún momento, todo eran pegas.  No se lo recomiendo a nadie.",1
"Este edificio de tres pisos está bien cuidado y me cobran $4. 000 CP para entrar que es como $1. 30 usd - verá un montón de colombianos - artefactos indios, con su historia, si usted está interesado en la historia, este es el lugar para usted - horario de visita, de 1 a 3 horas - está situado en el centro de Bogotá -",3
"No dejar de conocer la Ciudad Amurallada y el Museo del Oro, vale la pena pasear en Carruaje por las Noches y caminar, caminar.....",4
"El check in siempre es muy tardado, al principio una de las chicas de recepción bastante antipatica pero despues se suaviso, la comida en general del restaurante es terrible y sus costos excesivos, no corresponde precio calidad",3
"Tan mala actitud desde el principio, tan mala recepción y tan mala atención que nos fuimos recién sentados. Nunca más .",1
"Muy buen restaurante, excelente servicio, los platos deliciosos, la presentación súper!! El sitio espectacular..... Tito el mejor ❤️🥳",5
"Marzo es sin duda la temporada alta cuando se trata de visitar Chichen Itza. Llegamos alrededor de las 10:30 am un martes y ya estaba muy lleno. Te sugiero caminar por el templo principal para llegar a la parte trasera si quieres tomar una foto porque la gente tiende a reunirse sólo en dos lados de este templo con cuatro lados. He leído algunos comentarios que nos dijo que podíamos pagar en USD en la entrada, pero cuando llegamos allí nos podría pagar sólo la cuota de entrada (242 dólares en pesos mx) o pagar con tarjeta. Se puede pagar con dólares americanos en toda la comida y souvenirs lugares dentro del sitio, pero no para la admisión. Recomiendo visitar Chichen Itza pero también haciendo su camino a algunas de las otras ruinas como Cobá y Ek Balam donde te puedes subir a las ruinas.",4
Completa historia precolombina de nuestro pais y nuestras raices de nuestros antepasados y su origen...,5
"El sitio principal en la Península del Yucatán para muchos es este sitio. El Castillo es la pieza central, pero ya no se puede subir. Entre los lugares para visitar son la cancha de baloncesto (la más grande podrá ver), el Templo de los guerreros y el Cenote sagrado. Pero ten en cuenta que este lugar tiene más vendedores de todos los otros sitios mayas combinados. No son demasiado agresivos, pero para nosotros no nos impidió la importancia histórica.",4
"Después de estar en México por más de 5 años, esta es otra típica plaza. No hay nada que destacar. A gastado, llena de basura, plagado de gente que quiere vender cosas, excursiones, etc... Por desgracia, Mérida se ha convertido en demasiado de ciudad turística para ser agradable más. No volveremos por tercera vez.",3
"Esto es una trampa para turistas, sin embargo, es una trampa que tienes que ir si vas a visitar La Habana, los precios son increíblemente altos para estándares cubanos (precios todavía económicos para obtener precios Miami).  El ambiente es único, conseguir unos Mojito's, quizás un...par de aperitivos, un montón de fotografías y su visita a La Habana, Cuba será completo. Si vienes durante el día también se puede visitar la catedral, que está a pocos metros de la carretera de La Bodeguita. Muy recomendado para todos aquellos que van a La Habana, no es la más limpia o lugar más bonito, pero no es una obligación. El servicio es bueno.Más",4
"es un buen paseo para adquirir artesanias y pasar un buen rato escuchando musica en vivo, solo son un par de calles pero repleta de propuestas",3
"Le falta alma al local, las mujeres de la barra están pendientes a todo menos a los clientes, la computadora le roba mas tiempo del normal, igual que sus celulares, no te paran bolas cuando les llamas. el bartender o cantinero Bárbaro, esta fuera del...Más",2
"Un lugar muy limpio ordenado hermoso con áreas amplias que vale la pena disfrutar en familia un momento, primera vez que lo visito pero vale la pena acudir.",3
"Sin lugar a dudas, una apuesta segura para alojarte en La Habana, y evitar sorpresas desagradables en relación al standard de calidad mínimo. Se trata de un edificio de nueva construcción, ubicado en Parque Central, centro neurálgico de La Habana. Junto a La Habana Vieja, el Capitolio, Paseo del Prado, etc. Puedes ir andando a prácticamente la mayoría de puntos de interés para el turista. En la puerta puedes encontrar todo tipo de medios de transporte (taxi oficial, taxi particular, vehículos históricos, taxi moto, taxi bici, autobús panorámico, etc....). En definitiva, la ubicación es inmejorable.  El edificio, en su interior, simula un antiguo edificio colonial, con sus columnas, maderas nobles, etc. Muy muy limpio y bien refrigerado. Puede pasar perfectamente este hotel por…",4
"He comido aquí varias veces y lo llevan los huéspedes desde el extranjero. el servicio es bueno, tener bebidas en el bar antes de cenar y el ambiente es fantástico y la comida es en general muy buenos precios se alternan para vino y comida...aunqueMás",4
"Después de varias opiniones sobre chaya maya y todos diciéndome que tenía que probar su menú para degustar el verdadero sabor del lugar decidí probar, el ambiente es increíble, una atmósfera fascinante y aún mejor por el personal y atención; ahora, la calidad de la...Más",2
Estacionamiento amplio junto a plaza palmas hay donde comer El desayuno no está mal es fufet  La atención es buena y el precio asequible Las habitaciones un poco apretadas  Alberca climatizada aunque está algo fresca,4
"Llevábamos medio día caminando. Todo el parque fundidora es impresionante. Después del recorrido en el museo vimos la terraza con el restaurante y no dudamos en entrar. El lugar tiene una linda vista, donde conviven los parques, el cerro de la silla y el horno...Más",1
"Realmente visitarlo es todo un honor! Un lugar hermoso, con una gran historia y unos bellísimos lugares que se pueden visitar caminandolo.",5
"Creo que tenia unas altas expectativas cuando reserve en este restaurante. El sitio es precioso, la decoración muy bonita, pero la comida aunque esta buena, esperaba mas para el precio que tiene. Creo que esta sobrevalorado",3
"Pasamos el fin de semana del cuatro de julio en Cartagena ... Hermoso lugar, la comida era deliciosa y la música era fabuloso! Sin embargo, el personal de recepción de este hotel deja un loooot que desear! No solo tuvimos que esperar más de 2 horas después de que ""la hora de llegada (3 pm) el primer día, al día siguiente, cuando para conseguir una segunda habitación lo mismo ocurrió!!!! Más de 2 horas! No tienen una hora de registro, por lo que los huéspedes irse cuando les apetece ... Así que si te registres y su habitación es todavía ocupado por un cliente que no ha ido a las 3 pm, te encontrarás! He expresado mi frustración por el recepcionista y su respuesta fue que tenía que lo respecto y que ya tenía una habitación, la segunda habitación era para mis amigos y yo debería…",1
